file,qualified_name,start_line,end_line,source_kind,generated,rustycpp_status,migration_class,reason
src/deptran/raft/coordinator.h,GetNextSlot,89,89,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/coordinator.h,GetQuorum,96,96,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_path,2,145,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_temp_path,8,155,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_advance_offset,17,36,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_reader_bytes_to_read,20,118,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_reader_is_complete,31,65,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_should_prune,37,76,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_has_latest,42,66,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_retention_start,46,113,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_should_delete_for_retention,55,120,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,file_snapshot_metadata_from_name_parts,61,144,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,new,83,405,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Cleanup,100,278,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Write,107,473,RUST_DSL,False,DSL_EXPLICIT_UNSAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Finalize,119,546,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Abort,130,307,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,GetOffset,137,163,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,new,154,349,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Open,166,493,RUST_DSL,False,DSL_EXPLICIT_UNSAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,Read,177,538,RUST_DSL,False,DSL_EXPLICIT_UNSAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,IsComplete,190,375,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,GetMetadata,197,266,RUST_DSL,False,DSL_EXPLICIT_UNSAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/file_snapshot_manager.hpp,GetOffset,202,233,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
